id,title,url,artistUrl,artistName,artistId,completitionYear,width,image,height,Style
57727febedc2cb3880ef67d0,Number 48,number-48-1949,jackson-pollock,Jackson Pollock,57726d7aedc2cb3880b478b9,1949.0,625,https://uploads0.wikiart.org/images/jackson-pollock/number-48-1949.jpg,452,Abstract Expressionism
57726e1dedc2cb3880b5fd49,Animals and Figures,animals-and-figures-1942-1,jackson-pollock,Jackson Pollock,57726d7aedc2cb3880b478b9,1942.0,500,https://uploads0.wikiart.org/animals-and-figures(1).jpg,378,Abstract Expressionism
57726e26edc2cb3880b60d68,Number 5,number-5-1948-1,jackson-pollock,Jackson Pollock,57726d7aedc2cb3880b478b9,1948.0,368,https://uploads5.wikiart.org/temp/dc30110d-dc5a-40cd-9345-d49e74059b13.jpg!Large.jpg,600,Abstract Expressionism
57726e1dedc2cb3880b5fd89,Landscape with Steer,landscape-with-steer-1937-1,jackson-pollock,Jackson Pollock,57726d7aedc2cb3880b478b9,1937.0,500,https://uploads6.wikiart.org/landscape-with-steer-1937(3).jpg,378,Abstract Expressionism
57726e1dedc2cb3880b5fdb9,Untitled,untitled-1941-1,jackson-pollock,Jackson Pollock,57726d7aedc2cb3880b478b9,1941.0,500,https://uploads8.wikiart.org/untitled-1941(3).jpg,397,Abstract Expressionism
57726e1eedc2cb3880b5feec,The key,the-key,jackson-pollock,Jackson Pollock,57726d7aedc2cb3880b478b9,1946.0,750,https://uploads6.wikiart.org/the-key(1).jpg!Large.jpg,535,Abstract Expressionism
57727edaedc2cb3880ec3d67,Number 29,number-29-1950,jackson-pollock,Jackson Pollock,57726d7aedc2cb3880b478b9,1950.0,640,https://uploads0.wikiart.org/images/jackson-pollock/number-29-1950.jpg,426,Abstract Expressionism
57726e1dedc2cb3880b5fd39,Untitled,untitled-1944,jackson-pollock,Jackson Pollock,57726d7aedc2cb3880b478b9,1944.0,421,https://uploads0.wikiart.org/untitled-1944(1).jpg!Large.jpg,600,Abstract Expressionism
607765abedc2c96590b57996,Miners,miners-1938,jackson-pollock,Jackson Pollock,57726d7aedc2cb3880b478b9,1938.0,750,https://uploads5.wikiart.org/00336/images/jackson-pollock/miners-ca-1934-1938.jpg!Large.jpg,575,Abstract Expressionism
57727edaedc2cb3880ec3d41,Mural on Indian red ground,mural-on-indian-red-ground-1950,jackson-pollock,Jackson Pollock,57726d7aedc2cb3880b478b9,1950.0,750,https://uploads0.wikiart.org/images/jackson-pollock/mural-on-indian-red-ground-1950.jpg!Large.jpg,562,Abstract Expressionism
57726e18edc2cb3880b5f46c,Actresses,actresses,joseph-beuys,Joseph Beuys,57726d7aedc2cb3880b47901,1958.0,730,https://uploads1.wikiart.org/images/joseph-beuys/actresses.jpg,511,Conceptual Art
57726e18edc2cb3880b5f56a,Sled,sled-1969-1,joseph-beuys,Joseph Beuys,57726d7aedc2cb3880b47901,1969.0,480,https://uploads5.wikiart.org/images/joseph-beuys/sled.jpg,291,Conceptual Art
57726e27edc2cb3880b60d9d,How to Explain Pictures to a Dead Hare,how-to-explain-pictures-to-a-dead-hare-1965-1,joseph-beuys,Joseph Beuys,57726d7aedc2cb3880b47901,1965.0,429,https://uploads4.wikiart.org/images/joseph-beuys/how-to-explain-pictures-to-a-dead-hare.jpg!Large.jpg,600,Conceptual Art
57726e19edc2cb3880b5f590,Fat chair,fat-chair-1964-1,joseph-beuys,Joseph Beuys,57726d7aedc2cb3880b47901,1964.0,600,https://uploads1.wikiart.org/00389/images/joseph-beuys/1620748969686-beuys-fett-stuhl-100-v-1x1-2dl-029cdd853d61a51824ed2ee643deeae504b065c1.jpg!Large.jpg,600,Conceptual Art
57726e18edc2cb3880b5f444,Hearts of the Revolutionaries: Passage of the Planets of the Future,hearts-of-the-revolutionaries-passage-of-the-planets-of-the-future,joseph-beuys,Joseph Beuys,57726d7aedc2cb3880b47901,1955.0,730,https://uploads4.wikiart.org/images/joseph-beuys/hearts-of-the-revolutionaries-passage-of-the-planets-of-the-future.jpg,439,Conceptual Art
57726e18edc2cb3880b5f492,2 Sheep's Heads,2-sheep-s-heads-1975,joseph-beuys,Joseph Beuys,57726d7aedc2cb3880b47901,1975.0,625,https://uploads4.wikiart.org/images/joseph-beuys/2-sheep-s-heads-1975.jpg!Large.jpg,600,Conceptual Art
57726e27edc2cb3880b60d8b,I Like America and America Likes Me,i-like-america-and-america-likes-me,joseph-beuys,Joseph Beuys,57726d7aedc2cb3880b47901,1974.0,750,https://uploads1.wikiart.org/images/joseph-beuys/i-like-america-and-america-likes-me.jpg!Large.jpg,478,Conceptual Art
577282cbedc2cb3880f8c422,The Pack,the-pack-1969,joseph-beuys,Joseph Beuys,57726d7aedc2cb3880b47901,1969.0,450,https://uploads6.wikiart.org/images/joseph-beuys/the-pack-1969.jpg!Large.jpg,600,Conceptual Art
57726e18edc2cb3880b5f4e8,Capri Battery,capri-battery-1985-1,joseph-beuys,Joseph Beuys,57726d7aedc2cb3880b47901,1985.0,450,https://uploads5.wikiart.org/images/joseph-beuys/capri-battery.jpg,364,Conceptual Art
6262fbb49e436343dcc0bba5,Fettecke,fettecke-1982,joseph-beuys,Joseph Beuys,57726d7aedc2cb3880b47901,1982.0,720,https://uploads5.wikiart.org/00389/images/joseph-beuys/s011701-1.jpg,540,Conceptual Art
57726e1aedc2cb3880b5f805,Lamentation,lamentation,jacopo-bellini,Jacopo Bellini,57726d7aedc2cb3880b4794d,1450.0,750,https://uploads6.wikiart.org/images/jacopo-bellini/lamentation.jpg!Large.jpg,524,Early Renaissance
57726e19edc2cb3880b5f6e5,Profile Portrait of a Boy,profile-portrait-of-a-boy,jacopo-bellini,Jacopo Bellini,57726d7aedc2cb3880b4794d,1470.0,432,https://uploads2.wikiart.org/images/jacopo-bellini/profile-portrait-of-a-boy.jpg!Large.jpg,600,Early Renaissance
57726e1aedc2cb3880b5f735,"Album del Louvre, epigrafi e monete",album-del-louvre-epigrafi-e-monete-1450,jacopo-bellini,Jacopo Bellini,57726d7aedc2cb3880b4794d,1450.0,432,https://uploads7.wikiart.org/unknown(4).jpg,300,Early Renaissance
5f8d4c5cedc2c91b74bdb7b9,The Agony in the Garden,the-agony-in-the-garden-1450,jacopo-bellini,Jacopo Bellini,57726d7aedc2cb3880b4794d,1450.0,471,https://uploads6.wikiart.org/00311/images/jacopo-bellini/the-agony-in-the-garden.jpg!Large.jpg,600,Early Renaissance
57726e1aedc2cb3880b5f745,Profile of a man,profile-of-a-man,jacopo-bellini,Jacopo Bellini,57726d7aedc2cb3880b4794d,1448.0,446,https://uploads2.wikiart.org/images/jacopo-bellini/profile-of-a-man.jpg!Large.jpg,600,Early Renaissance
57726e1aedc2cb3880b5f7f5,The Twelve Apostles in a Barrel Vaulted Passage,the-twelve-apostles-in-a-barrel-vaulted-passage-1470,jacopo-bellini,Jacopo Bellini,57726d7aedc2cb3880b4794d,1470.0,476,https://uploads2.wikiart.org/images/jacopo-bellini/the-twelve-apostles-in-a-barrel-vaulted-passage-1470.jpg!Large.jpg,600,Early Renaissance
57726e19edc2cb3880b5f5d5,Virgin and Child,virgin-and-child,jacopo-bellini,Jacopo Bellini,57726d7aedc2cb3880b4794d,1465.0,412,https://uploads2.wikiart.org/images/jacopo-bellini/virgin-and-child.jpg!Large.jpg,600,Early Renaissance
57726e1aedc2cb3880b5f7b5,Triptych of St Lawrence,triptych-of-st-lawrence-1470,jacopo-bellini,Jacopo Bellini,57726d7aedc2cb3880b4794d,1470.0,534,https://uploads5.wikiart.org/images/jacopo-bellini/triptych-of-st-lawrence-1470.jpg!Large.jpg,600,Early Renaissance
57726e1aedc2cb3880b5f775,Annunciation,annunciation-1444,jacopo-bellini,Jacopo Bellini,57726d7aedc2cb3880b4794d,1444.0,430,https://uploads3.wikiart.org/images/jacopo-bellini/annunciation-1444.jpg!Large.jpg,600,Early Renaissance
57726e19edc2cb3880b5f6d5,Presentation of the Virgin at the Temple,presentation-of-the-virgin-at-the-temple,jacopo-bellini,Jacopo Bellini,57726d7aedc2cb3880b4794d,1450.0,396,https://uploads7.wikiart.org/images/jacopo-bellini/presentation-of-the-virgin-at-the-temple.jpg,557,Early Renaissance
57726ee9edc2cb3880b8b3cb,Portrait (Head),portrait-head,arshile-gorky,Arshile Gorky,57726d7bedc2cb3880b479df,1938.0,398,https://uploads6.wikiart.org/images/arshile-gorky/portrait-head.jpg,500,Abstract Expressionism
57726ee9edc2cb3880b8b31d,Diary of a Seducer,moma,arshile-gorky,Arshile Gorky,57726d7bedc2cb3880b479df,1945.0,750,https://uploads7.wikiart.org/images/arshile-gorky/moma.jpg!Large.jpg,562,Abstract Expressionism
57726eeaedc2cb3880b8b56b,The Plough and the Song,the-plough-and-the-song-1947,arshile-gorky,Arshile Gorky,57726d7bedc2cb3880b479df,1947.0,742,https://uploads4.wikiart.org/images/arshile-gorky/the-plough-and-the-song-1947.jpg!Large.jpg,600,Abstract Expressionism
57726ee9edc2cb3880b8b41b,Portrait of Azadoohi (Liberty Miller),portrait-of-azadoohi-liberty-miller,arshile-gorky,Arshile Gorky,57726d7bedc2cb3880b479df,1926.0,385,https://uploads1.wikiart.org/images/arshile-gorky/portrait-of-azadoohi-liberty-miller.jpg,468,Abstract Expressionism
57726eeaedc2cb3880b8b45b,Self-Portrait,self-portrait,arshile-gorky,Arshile Gorky,57726d7bedc2cb3880b479df,1937.0,362,https://uploads7.wikiart.org/images/arshile-gorky/self-portrait.jpg!Large.jpg,600,Abstract Expressionism
57726eebedc2cb3880b8b5eb,Untitled (Cubist Figure),untitled-cubist-figure,arshile-gorky,Arshile Gorky,57726d7bedc2cb3880b479df,1930.0,340,https://uploads6.wikiart.org/images/arshile-gorky/untitled-cubist-figure.jpg,500,Abstract Expressionism
5ea93e00edc2c90aa875e421,The Artist and His Mother,the-artist-and-his-mother-1942,arshile-gorky,Arshile Gorky,57726d7bedc2cb3880b479df,1942.0,501,https://uploads5.wikiart.org/00286/images/arshile-gorky/the-artist-and-his-mother.jpg!Large.jpg,600,Abstract Expressionism
57726ee9edc2cb3880b8b2bd,How My Mother's Embroidered Apron Unfolds in My Life,how-my-mother-s-embroidered-apron-unfolds-in-my-life,arshile-gorky,Arshile Gorky,57726d7bedc2cb3880b479df,1944.0,500,https://uploads0.wikiart.org/images/arshile-gorky/how-my-mother-s-embroidered-apron-unfolds-in-my-life.jpg,454,Abstract Expressionism
57726ee9edc2cb3880b8b32d,"Nighttime, Enigma and Nostalgia",nighttime-enigma-and-nostalgia,arshile-gorky,Arshile Gorky,57726d7bedc2cb3880b479df,1932.0,500,https://uploads5.wikiart.org/images/arshile-gorky/nighttime-enigma-and-nostalgia.jpg,366,Abstract Expressionism
57726ee9edc2cb3880b8b36b,Nude,nude,arshile-gorky,Arshile Gorky,57726d7bedc2cb3880b479df,1946.0,459,https://uploads7.wikiart.org/images/arshile-gorky/nude.jpg!Large.jpg,600,Abstract Expressionism
57726e24edc2cb3880b608ca,Summer Night at Aasgaardstrand,summer-night-at-aasgaardstrand,edvard-munch,Edvard Munch,57726d7bedc2cb3880b47a89,1904.0,622,https://uploads5.wikiart.org/images/edvard-munch/summer-night-at-aasgaardstrand.jpg!Large.jpg,600,Expressionism
57726e1fedc2cb3880b600b2,By the Deathbed (Fever) I,by-the-deathbed-fever-i-1915,edvard-munch,Edvard Munch,57726d7bedc2cb3880b47a89,1915.0,750,https://uploads3.wikiart.org/images/edvard-munch/by-the-deathbed-fever-i-1915.jpg!Large.jpg,592,Expressionism
57726e24edc2cb3880b60951,The Flower of Pain,the-flower-of-pain-1897,edvard-munch,Edvard Munch,57726d7bedc2cb3880b47a89,1897.0,398,https://uploads7.wikiart.org/images/edvard-munch/the-flower-of-pain-1897.jpg!Large.jpg,600,Expressionism
57726e23edc2cb3880b60783,Self-portrait with bottle of wine,self-portrait-with-bottle-of-wine-1906,edvard-munch,Edvard Munch,57726d7bedc2cb3880b47a89,1906.0,665,https://uploads4.wikiart.org/images/edvard-munch/self-portrait-with-bottle-of-wine-1906.jpg!Large.jpg,600,Expressionism
57726e21edc2cb3880b604de,Morning,morning-1884,edvard-munch,Edvard Munch,57726d7bedc2cb3880b47a89,1884.0,641,https://uploads5.wikiart.org/images/edvard-munch/morning-1884.jpg!Large.jpg,600,Expressionism
57726e26edc2cb3880b60c57,Woman on the Verandah,woman-on-the-verandah-1924,edvard-munch,Edvard Munch,57726d7bedc2cb3880b47a89,1924.0,448,https://uploads1.wikiart.org/images/edvard-munch/woman-on-the-verandah-1924.jpg!Large.jpg,600,Expressionism
57726e22edc2cb3880b6057c,Paris Nude,paris-nude-1896,edvard-munch,Edvard Munch,57726d7bedc2cb3880b47a89,1896.0,457,https://uploads8.wikiart.org/images/edvard-munch/paris-nude-1896.jpg!Large.jpg,600,Expressionism
57726e23edc2cb3880b60711,Self-Portrait (in distress),self-portrait-in-distress-1919,edvard-munch,Edvard Munch,57726d7bedc2cb3880b47a89,1919.0,437,https://uploads4.wikiart.org/images/edvard-munch/self-portrait-in-distress-1919.jpg,505,Expressionism
57726e1fedc2cb3880b6008c,Building the Winter Studio. Ekely,building-the-winter-studio-ekely-1929,edvard-munch,Edvard Munch,57726d7bedc2cb3880b47a89,1929.0,446,https://uploads3.wikiart.org/images/edvard-munch/building-the-winter-studio-ekely-1929.jpg!Large.jpg,600,Expressionism
57726e1fedc2cb3880b5ffe1,Ashes II,ashes-ii-1896,edvard-munch,Edvard Munch,57726d7bedc2cb3880b47a89,1896.0,750,https://uploads6.wikiart.org/images/edvard-munch/ashes-ii-1896.jpg!Large.jpg,579,Expressionism
57726e36edc2cb3880b62626,Portrait of a Man,portrait-of-a-man-2,antonello-da-messina,Antonello da Messina,57726d7cedc2cb3880b47b00,1475.0,467,https://uploads2.wikiart.org/images/antonello-da-messina/portrait-of-a-man-2.jpg!Large.jpg,600,Early Renaissance
57726e35edc2cb3880b62546,Portrait of a Man (The Condottiero),portrait-of-a-man-the-condottiero-1475,antonello-da-messina,Antonello da Messina,57726d7cedc2cb3880b47b00,1475.0,533,https://uploads3.wikiart.org/images/antonello-da-messina/portrait-of-a-man-the-condottiero-1475.jpg!Large.jpg,600,Early Renaissance
57726e35edc2cb3880b6256c,The Antwerp Crucifixion,crusifixion-1475,antonello-da-messina,Antonello da Messina,57726d7cedc2cb3880b47b00,1475.0,423,https://uploads8.wikiart.org/images/antonello-da-messina/crusifixion-1475.jpg!Large.jpg,600,Early Renaissance
57726e35edc2cb3880b625c8,Portrait of a Man,portrait-of-a-man,antonello-da-messina,Antonello da Messina,57726d7cedc2cb3880b47b00,1475.0,462,https://uploads0.wikiart.org/images/antonello-da-messina/portrait-of-a-man.jpg!Large.jpg,600,Early Renaissance
57726e36edc2cb3880b62670,St. Augustine,st-augustine,antonello-da-messina,Antonello da Messina,57726d7cedc2cb3880b47b00,1472.0,458,https://uploads4.wikiart.org/images/antonello-da-messina/st-augustine.jpg!Large.jpg,600,Early Renaissance
57726e36edc2cb3880b62724,Pieta,pieta,antonello-da-messina,Antonello da Messina,57726d7cedc2cb3880b47b00,1475.0,442,https://uploads6.wikiart.org/images/antonello-da-messina/pieta.jpg!Large.jpg,600,Early Renaissance
57726e36edc2cb3880b62748,Abraham Served by Three Angels,abraham-served-by-three-angels,antonello-da-messina,Antonello da Messina,57726d7cedc2cb3880b47b00,1455.0,750,https://uploads4.wikiart.org/images/antonello-da-messina/abraham-served-by-three-angels.jpg!Large.jpg,519,Early Renaissance
57726e36edc2cb3880b62682,St. Gregory,st-gregory,antonello-da-messina,Antonello da Messina,57726d7cedc2cb3880b47b00,1472.0,453,https://uploads2.wikiart.org/images/antonello-da-messina/st-gregory.jpg!Large.jpg,600,Early Renaissance
57726e37edc2cb3880b627ca,Christ Blessing,christ-blessing-1465,antonello-da-messina,Antonello da Messina,57726d7cedc2cb3880b47b00,1465.0,454,https://uploads3.wikiart.org/images/antonello-da-messina/christ-blessing-1465.jpg!Large.jpg,600,Early Renaissance
57726e35edc2cb3880b62510,St. Sebastian,st-sebastian-1477,antonello-da-messina,Antonello da Messina,57726d7cedc2cb3880b47b00,1477.0,296,https://uploads0.wikiart.org/images/antonello-da-messina/st-sebastian-1477.jpg!Large.jpg,600,Early Renaissance
57726e37edc2cb3880b6287e,Cardsharps,cardsharps-1594-1,caravaggio,Caravaggio,57726d7cedc2cb3880b47b1a,1594.0,750,https://uploads8.wikiart.org/00129/images/caravaggio/cardsharps.jpg!Large.jpg,540,Baroque
57726e38edc2cb3880b629d1,"Jupiter, Neptune and Pluto",jupiter-neptune-and-pluto-1597-1,caravaggio,Caravaggio,57726d7cedc2cb3880b47b1a,1597.0,303,https://uploads1.wikiart.org/images/caravaggio/jupiter-neptune-and-pluto(1).jpg!Large.jpg,600,Baroque
57726e3fedc2cb3880b690ad,Portrait of Maffeo Barberini,portrait-of-maffeo-barberini,caravaggio,Caravaggio,57726d7cedc2cb3880b47b1a,1598.0,445,https://uploads4.wikiart.org/images/caravaggio/portrait-of-maffeo-barberini(1).jpg!Large.jpg,600,Baroque
57726e37edc2cb3880b628ae,Conversion of Saint Paul,conversion-of-saint-paul-1600,caravaggio,Caravaggio,57726d7cedc2cb3880b47b1a,1600.0,481,https://uploads4.wikiart.org/00129/images/caravaggio/conversion-of-saint-paul.jpg!Large.jpg,600,Baroque
60986d099e43633e14beeb74,A lute player,a-lute-player,caravaggio,Caravaggio,57726d7cedc2cb3880b47b1a,1596.0,356,https://uploads7.wikiart.org/00340/images/caravaggio/the-lute-player-1.jpg,470,Baroque
57726e37edc2cb3880b6286e,Calling of Saint Matthew,calling-of-saint-matthew,caravaggio,Caravaggio,57726d7cedc2cb3880b47b1a,1600.0,584,https://uploads1.wikiart.org/00340/images/caravaggio/the-callinf-of-saint-matthew.jpg!Large.jpg,600,Baroque
57726e38edc2cb3880b62ac7,Resurrection of Lazarus,resurrection-of-lazarus-1609,caravaggio,Caravaggio,57726d7cedc2cb3880b47b1a,1609.0,438,https://uploads5.wikiart.org/00142/images/caravaggio/resurrection-of-lazarus.jpg!Large.jpg,600,Baroque
57726e38edc2cb3880b62a97,Portrait of a Courtesan,portrait-of-a-courtesan-1597-1,caravaggio,Caravaggio,57726d7cedc2cb3880b47b1a,1597.0,466,https://uploads7.wikiart.org/images/caravaggio/portrait-of-a-courtesan(2).jpg,599,Baroque
57726e37edc2cb3880b628fe,David with the Head of Goliath,david-with-the-head-of-goliath-1610,caravaggio,Caravaggio,57726d7cedc2cb3880b47b1a,1610.0,474,https://uploads5.wikiart.org/00340/images/caravaggio/david-with-the-head-of-goliath-1.jpg!Large.jpg,600,Baroque
57726e37edc2cb3880b627fe,Annunciation,annunciation-1608,caravaggio,Caravaggio,57726d7cedc2cb3880b47b1a,1608.0,437,https://uploads5.wikiart.org/00142/images/57726d7cedc2cb3880b47b1a/caravaggio-the-annunciation.JPG!Large.JPG,600,Baroque
57726e79edc2cb3880b742f8,Madonna and Child,madonna-and-child-1470,sandro-botticelli,Sandro Botticelli,57726d7dedc2cb3880b47c88,1470.0,338,https://uploads4.wikiart.org/images/sandro-botticelli/madonna-and-child-1470(1).jpg,500,Early Renaissance
57726e7aedc2cb3880b744aa,Portrait of a Young Man,portrait-of-a-young-man-1483-1,sandro-botticelli,Sandro Botticelli,57726d7dedc2cb3880b47c88,1483.0,446,https://uploads4.wikiart.org/images/sandro-botticelli/portrait-of-a-young-man-1483-1(1).jpg!Large.jpg,600,Early Renaissance
57726e7bedc2cb3880b7469a,The Discovery of the Body of Holofernes,the-discovery-of-the-body-of-holofernes,sandro-botticelli,Sandro Botticelli,57726d7dedc2cb3880b47c88,1470.0,430,https://uploads4.wikiart.org/images/sandro-botticelli/the-discovery-of-the-body-of-holofernes(1).jpg!Large.jpg,600,Early Renaissance
57726e7cedc2cb3880b7478a,"The Story of Nastagio degli Onesti (I), from The Decameron, by Boccaccio",the-story-of-nastagio-degli-onesti-i-from-the-decameron-by-boccaccio-1483,sandro-botticelli,Sandro Botticelli,57726d7dedc2cb3880b47c88,1483.0,750,https://uploads2.wikiart.org/images/sandro-botticelli/the-story-of-nastagio-degli-onesti-i-from-the-decameron-by-boccaccio-1483(1).jpg!Large.jpg,440,Early Renaissance
57726e7aedc2cb3880b7452a,Salome with the Head of St John the Baptist,salome-with-the-head-of-st-john-the-baptist,sandro-botticelli,Sandro Botticelli,57726d7dedc2cb3880b47c88,1488.0,750,https://uploads8.wikiart.org/images/sandro-botticelli/salome-with-the-head-of-st-john-the-baptist(1).jpg!Large.jpg,303,Early Renaissance
57726e7aedc2cb3880b7455a,Scene from the Life of Moses (Scenes on the left),scene-from-the-life-of-moses-scenes-on-the-left-1482,sandro-botticelli,Sandro Botticelli,57726d7dedc2cb3880b47c88,1482.0,750,https://uploads8.wikiart.org/images/sandro-botticelli/scene-from-the-life-of-moses-scenes-on-the-left-1482(1).jpg!Large.jpg,356,Early Renaissance
57726e78edc2cb3880b74178,Adoration of the Magi,adoration-of-the-magi-1467,sandro-botticelli,Sandro Botticelli,57726d7dedc2cb3880b47c88,1467.0,750,https://uploads0.wikiart.org/images/sandro-botticelli/adoration-of-the-magi-1467(1).jpg!Large.jpg,271,Early Renaissance
57726e78edc2cb3880b741b8,Annunciation,annunciation-1481,sandro-botticelli,Sandro Botticelli,57726d7dedc2cb3880b47c88,1481.0,750,https://uploads0.wikiart.org/images/sandro-botticelli/annunciation-1481(1).jpg!Large.jpg,322,Early Renaissance
57726e7cedc2cb3880b746fa,"The Miracle of St. Eligius, predella panel from the Altarpiece of St. Mark",the-miracle-of-st-eligius-predella-panel-from-the-altarpiece-of-st-mark-1492,sandro-botticelli,Sandro Botticelli,57726d7dedc2cb3880b47c88,1492.0,750,https://uploads5.wikiart.org/images/sandro-botticelli/the-miracle-of-st-eligius-predella-panel-from-the-altarpiece-of-st-mark-1492(1).jpg!Large.jpg,277,Early Renaissance
57726e7cedc2cb3880b747da,The Virgin Adoring the Child,the-virgin-adoring-the-child-1490,sandro-botticelli,Sandro Botticelli,57726d7dedc2cb3880b47c88,1490.0,599,https://uploads7.wikiart.org/images/sandro-botticelli/the-virgin-adoring-the-child-1490(1).jpg!Large.jpg,600,Early Renaissance
57726e88edc2cb3880b75acc,To the Unknown Voice,to-the-unknown-voice-1916,wassily-kandinsky,Wassily Kandinsky,57726d7dedc2cb3880b47cb0,1916.0,396,https://uploads5.wikiart.org/images/wassily-kandinsky/to-the-unknown-voice-1916.jpg!Large.jpg,600,Expressionism
57726e87edc2cb3880b75a7c,The golden sail,the-golden-sail-1903,wassily-kandinsky,Wassily Kandinsky,57726d7dedc2cb3880b47cb0,1903.0,750,https://uploads0.wikiart.org/images/wassily-kandinsky/the-golden-sail-1903.jpg!Large.jpg,305,Expressionism
57726e84edc2cb3880b754a8,Improvisation 14,improvisation-xiv-1910,wassily-kandinsky,Wassily Kandinsky,57726d7dedc2cb3880b47cb0,1910.0,750,https://uploads2.wikiart.org/images/wassily-kandinsky/improvisation-xiv-1910.jpg!Large.jpg,442,Expressionism
57726e86edc2cb3880b7583a,Red Oval,red-oval-1920,wassily-kandinsky,Wassily Kandinsky,57726d7dedc2cb3880b47cb0,1920.0,606,https://uploads2.wikiart.org/images/wassily-kandinsky/red-oval-1920.jpg!Large.jpg,600,Expressionism
57726e83edc2cb3880b752b6,Gabriele Munter,gabriele-munter-1905,wassily-kandinsky,Wassily Kandinsky,57726d7dedc2cb3880b47cb0,1905.0,595,https://uploads0.wikiart.org/images/wassily-kandinsky/gabriele-munter-1905.jpg!Large.jpg,600,Expressionism
57726e81edc2cb3880b74fb8,Blue mountain,blue-mountain-1908,wassily-kandinsky,Wassily Kandinsky,57726d7dedc2cb3880b47cb0,1908.0,531,https://uploads7.wikiart.org/images/wassily-kandinsky/blue-mountain-1908.jpg!Large.jpg,600,Expressionism
57726e83edc2cb3880b753cc,Improvisation (Dreamy),improvisation-dreamy-1913,wassily-kandinsky,Wassily Kandinsky,57726d7dedc2cb3880b47cb0,1913.0,609,https://uploads5.wikiart.org/images/wassily-kandinsky/improvisation-dreamy-1913.jpg!Large.jpg,600,Expressionism
57726e81edc2cb3880b74f34,Black and Violet,black-and-violet-1923,wassily-kandinsky,Wassily Kandinsky,57726d7dedc2cb3880b47cb0,1923.0,711,https://uploads0.wikiart.org/images/wassily-kandinsky/black-and-violet-1923.jpg,536,Expressionism
5a80cfdfedc2c9e730d709f3,Troubled,troubled-1917,wassily-kandinsky,Wassily Kandinsky,57726d7dedc2cb3880b47cb0,1917.0,750,https://uploads7.wikiart.org/00171/images/wassily-kandinsky/csbsofiusaa7f2l.jpg!Large.jpg,575,Expressionism
57726e86edc2cb3880b75744,Orange,orange-1923,wassily-kandinsky,Wassily Kandinsky,57726d7dedc2cb3880b47cb0,1923.0,417,https://uploads8.wikiart.org/images/wassily-kandinsky/orange-1923.jpg,450,Expressionism
57726f07edc2cb3880b93e26,Augustinian Saint,augustinian-saint,piero-della-francesca,Piero della Francesca,57726d7eedc2cb3880b47e74,1460.0,432,https://uploads1.wikiart.org/images/piero-della-francesca/augustinian-saint.jpg!Large.jpg,600,Early Renaissance
57726f08edc2cb3880b93f76,Head Of An Angel,head-of-an-angel,piero-della-francesca,Piero della Francesca,57726d7eedc2cb3880b47e74,1466.0,708,https://uploads3.wikiart.org/images/piero-della-francesca/head-of-an-angel(1).jpg!Large.jpg,600,Early Renaissance
57726f09edc2cb3880b940ef,Prophet,prophet-1,piero-della-francesca,Piero della Francesca,57726d7eedc2cb3880b47e74,1466.0,440,https://uploads5.wikiart.org/images/piero-della-francesca/prophet-1(1).jpg!Large.jpg,600,Early Renaissance
57726f0aedc2cb3880b942f5,Triumph of Battista Sforza,triumph-of-battista-sforza,piero-della-francesca,Piero della Francesca,57726d7eedc2cb3880b47e74,1466.0,415,https://uploads1.wikiart.org/images/piero-della-francesca/triumph-of-battista-sforza.jpg!Large.jpg,600,Early Renaissance
57726f0aedc2cb3880b94315,Victory of Constantine at the Battle of the Milvian Bridge,victory-of-constantine-at-the-battle-of-the-milvian-bridge-1464,piero-della-francesca,Piero della Francesca,57726d7eedc2cb3880b47e74,1464.0,546,https://uploads5.wikiart.org/images/piero-della-francesca/victory-of-constantine-at-the-battle-of-the-milvian-bridge-1464(1).jpg!Large.jpg,600,Early Renaissance
57726f09edc2cb3880b94145,Sigismondo Malatesta,sigismondo-malatesta-1451,piero-della-francesca,Piero della Francesca,57726d7eedc2cb3880b47e74,1451.0,460,https://uploads3.wikiart.org/images/piero-della-francesca/sigismondo-malatesta-1451(1).jpg!Large.jpg,600,Early Renaissance
57726f08edc2cb3880b94016,Nativity,nativity-1475,piero-della-francesca,Piero della Francesca,57726d7eedc2cb3880b47e74,1475.0,695,https://uploads0.wikiart.org/images/piero-della-francesca/nativity-1475(2).jpg!Large.jpg,600,Early Renaissance
57726f07edc2cb3880b93e16,Archangel Gabriel,archangel-gabriel,piero-della-francesca,Piero della Francesca,57726d7eedc2cb3880b47e74,1462.0,240,https://uploads1.wikiart.org/images/piero-della-francesca/archangel-gabriel.jpg!Large.jpg,600,Early Renaissance
57726f0aedc2cb3880b942b5,The Penance of St. Jerome,the-penance-of-st-jerome,piero-della-francesca,Piero della Francesca,57726d7eedc2cb3880b47e74,1450.0,443,https://uploads2.wikiart.org/images/piero-della-francesca/the-penance-of-st-jerome(1).jpg!Large.jpg,600,Early Renaissance
57726f08edc2cb3880b93f36,Federico da Montefeltro,federico-da-montefeltro-1472,piero-della-francesca,Piero della Francesca,57726d7eedc2cb3880b47e74,1472.0,440,https://uploads6.wikiart.org/images/piero-della-francesca/federico-da-montefeltro-1472(1).jpg!Large.jpg,600,Early Renaissance
